class_alegria,class_desgosto,class_medo,class_raiva,class_surpresa,class_tristeza,class_neutro,texto
1,0,0,0,1,0,0,"Barbeiro improvisa salão em abrigo temporário no Maranhão: Antonio Silvano montou barbearia em um dos cômodos do parque de exposições que abriga vítimas da cheia do rio Mearim."
0,0,0,0,0,1,1,"Lula envia mensagens de apoio à família de Massa: Comunicação foi enviada no domingo, um dia após acidente do piloto. Mensagens foram enviadas pela embaixada do Brasil na Hungria."
0,1,0,0,0,0,0,"Manifestantes bloqueiam tráfego na BR-040, em Luziânia, GO. Dois protestos por motivos diferentes interditaram os dois sentidos da via. Professores em greve e pais de alunos fizeram uma das manifestações."
0,1,0,0,1,1,0,"Polonês se queima ao 'atender' ferro de passar em vez de telefone. Thomas Paczkowski estava distraído com luta de boxe. Homem de 32 anos colocou ferro na orelha quando telefone tocou."
0,0,1,0,0,1,0,"Cinco jovens são baleados em MG: Três atiradores saíram de um carro e foram até as vítimas. Crime estaria relacionado a tráfico de drogas, diz polícia."
0,1,1,1,0,0,0,"Presos consomem drogas, recebem mulheres e têm trânsito livre no RS. RBS TV obteve imagens exclusivas de saídas de detentos de prisão"
0,0,0,0,0,0,1,"'Não é problema meu', diz Lula sobre crise do Senado: Presidente diz que não cabe a ele decidir permanência de Sarney na Casa. 'Eu não votei para eleger Sarney presidente do Senado', afirmou em SP."
0,1,0,0,1,0,0,"Complexo petroquímico na Holanda pega fogo após explosão. Ainda não se sabe causa do acidente. Explosão ocorreu durante mudança de turno, dizem funcionários."
0,0,0,0,1,0,0,"Tabela Periódica ganha 112º elemento: Elemento superpesado descoberto por cientistas alemães existe apenas por alguns segundos e se desfaz."
0,1,0,0,0,0,1,"Mais de 3 mil trabalhadores fazem ato em Maceió por melhorias no campo. Mobilização é parte do 20º Grito da Terra, que acontece em todo o país. Grupo faz passeata no Centro e participa de audiência pública na ALE."
0,0,0,0,1,0,0,"Espanholas oferecem serviço doméstico sexual: Trabalho mistura atividades como cozinhar, lavar e passar com atividades eróticas."
0,0,0,0,0,1,0,"Morre aos 103 anos Elliott Carter, premiado compositor de música clássica. O pioneiro compositor de música clássica americano Elliott Carter, que ganhou dois prêmios Pulitzer em uma carreira de quase oito décadas, morreu em Nova York, aos 103 anos."
0,0,1,0,0,1,0,"'Não dá para sair na rua com esse medo', diz prima de torcedor baleado. Caso está sendo tratado com prioridade, diz chefe da Polícia Civil de PE. Lucas Lyra foi atingido na frente dos Aflitos, após confusão entre torcidas."
0,1,1,0,0,0,0,"Juazeiro do Norte decreta estado de emergência por causa das chuvas. Medida vale por 60 dias, mas pode ser prorrogada por mais 30 dias. Seis bairros da cidade tiveram estragos causados pela chuva."
0,1,0,0,0,0,1,"Governador do DF nomeia novo comandante para PM: Cúpula da polícia foi exonerada após denúncias de desvio de dinheiro. PM teria pago concessionária por serviços não prestados."
0,1,0,0,0,0,0,"Polícia obriga Moussavi a deixar cerimônia de luto no Irã: Manifestantes foram presos, segundo testemunhas. Homenagem às vítimas de confrontos era feita em cemitério."
1,0,0,0,0,0,0,"Síria permitirá mais acesso a ajuda humanitária, diz Unicef. Governo prometeu melhorias, mas é preciso progredir mais rápido. Diretor da Unicef se disse animado com conversas com autoridades sírias."
0,0,1,0,0,1,0,"Pior tempestade em 60 anos deixa 37 mortos em Pequim. Uma tempestade deixou 37 mortos em Pequim, capital da China, no domingo. De acordo com autoridades locais, cerca de 80 mil pessoas ficaram presas no principal aeroporto da cidade e ruas foram alagadas no que foi considerada a pior enchente em 60 anos."
0,0,0,1,0,1,0,"Homem que confessou ter matado a marteladas pais, irmã e sobrinho chegou a ir ao velório dos familiares. Crime bárbaro marcado pela frieza chocou moradores de Penha, no Litoral Norte de SC."
0,0,0,0,0,0,1,"Carvalho: 'aqueles que previram caos vão quebrar a cara'. O ministro-chefe da Secretaria-Geral da Presidência da República, Gilberto Carvalho, afirmou nesta sexta-feira, 14, que 'aqueles que previram o caos' no setor elétrico 'vão quebrar a cara mais uma vez'."
0,0,0,0,0,0,1,"Secretário de Tesouro do EUA diz ser cedo para fim de estímulos à economia: Timothy Geithner participou de encontro de ministros do G8, na Itália. Para ele, governos devem firmar políticas fiscais mais sustentáveis."
1,0,0,0,1,0,0,"Queda no preço da gasolina atrai consumidores em Campo Grande. Valor do combustível variou de R$ 2,79 a 3,09 na capital de MS, diz ANP. Segundo Sinpetro, dificuldade na venda é responsável por 'promoções'."
1,0,0,0,0,0,1,"Chineses testam com sucesso anticoncepcional para homens: Injeção de testosterona é eficaz, reversível e não tem fortes efeitos colaterais, dizem pesquisadores."
0,1,0,0,0,1,1,"Vice-presidente José Alencar é novamente internado em SP: Ele viajou de Brasília para SP em razão de 'desconforto abdominal'. Vice-presidente se submete a exames no hospital Sírio-Libanês."
0,0,0,0,0,0,1,"Procurador deseja que TCU investigue todos os atos secretos do Senado: Marinus Marsico quer devolução de recursos e punição aos responsáveis. Comissão do Senado faz levantamento sobre atos não publicados."
0,0,1,0,1,0,0,"Criatura que ataca cabras e bezerros assusta moradores nos EUA. Criatura misteriosa ataca, mas não come os animais. Cabra perdeu uma das orelhas em um dos ataques registrados."
0,1,0,0,0,1,0,"Polícia australiana encontra iate com 200 kg de cocaína e cadáver. Um corpo em decomposição e mais de 200 quilos de cocaína foram encontrados em um iate que partiu do Equador e naufragou perto de uma ilha do arquipélago de Tonga, no Pacífico Sul."
0,1,0,1,0,0,0,"Esgoto a céu aberto incomoda e moradores reclamam em Araxá. Prefeitura informou que notificou a Copasa e aguarda parecer. Copasa afirma que problema não é de responsabilidade do órgão."
1,0,0,0,1,0,0,"Google diz estar próximo de energia renovável mais barata que carvão: Em 2007, empresa anunciou que conduziria pesquisas nesse sentido. Especialista afirma que houve progresso nos últimos nove meses."
0,0,0,0,0,0,1,"Dustin Hoffman será pai de Paul Giamatti em filme: Ator veterano protagonizará drama policial 'Barney's version'. Projeto será dirigido por Richard J. Lewis e filmado em Roma."
0,0,0,0,0,0,1,"Embaixador francês chega ao Rio para encontro com famílias de vítimas: Pierre-Jean Vandoorne conversará com parentes e autoridades em hotel. Ele deve seguir ainda neste sábado (13) para Recife."
0,0,0,1,0,1,0,"Morre vítima de estupro coletivo na Índia. Estudante de medicina de 23 anos foi estuprada por quase uma hora. Caso chocou o país e gerou protestos."
0,1,0,0,1,0,1,"No Recife, Bompreço de Boa Viagem é interditado pela Vigilância Sanitária. Supermercado na Av. Conselheiro Aguiar ficará cinco dias fechado. RM Express, em Setúbal, foi notificado e teve setores interditados."
0,0,0,0,1,0,1,"Rabino pede boicote a lojas que expõem manequins com roupas de banho: Manifesto aconteceu na cidade israelense de Tiberias. ‘Os manequins são fotografias obscenas’, afirmou."
0,0,0,0,0,1,0,"Morre Ahmed Kabbah, ex-presidente de Serra Leoa que pôs fim a guerra. O ex-governante morreu em sua residência em Freetown aos 82 anos. Kabbah foi eleito presidente nas eleições de 1996."
0,0,0,0,0,0,1,"Lula vai a Genebra para participar de reuniões da ONU e da OIT: Ele se encontrará com Sarkozy pela primeira vez após acidente do voo 447. Na terça, Lula segue para a Rússia, onde se reúne com líderes dos BRICs."
0,0,1,0,0,1,0,"Homem dispara 50 tiros em shopping nos Estados Unidos. Disparos causaram pânico, um dia após ataque em uma escola ter deixado 26 mortos."
0,1,0,0,0,0,1,"Funcionários dos Correios voltam a trabalhar após greve em Mato Grosso. Paralisação de atividades começou no dia 30 de janeiro em 15 estados. Categoria cobrava melhorias no trabalho, saúde e plano de carreira."
1,0,0,0,1,0,0,"Russa de 61 anos 'revive' após passar 3 dias em necrotério. Lyudmila Steblitskaya acordou pouco antes da realização da autópsia. Cozinheira aposentada já 'voltou à vida' em outro episódio."
0,1,0,0,1,0,0,"Cinco imóveis são demolidos no Recife: Estabelecimentos estavam em área pública e não tinham alvará . Proprietários disseram que aguardavam decisão da Justiça."
0,0,0,0,1,0,1,"Cavalo parece 'morrer de rir' antes de treino na França. 'Unimix' parecia dar risada antes de sessão de treinamento. Cena curiosa foi registrada na comuna de Dragey-Ronthon."
0,1,0,0,1,1,0,"Traficantes utilizam redes sociais para vender drogas no Piauí. Tráfico virtual é apenas um indício do comércio ilegal que invade internet"
0,0,0,0,0,1,1,"Berlusconi mostra a Obama estragos feitos pelo terremoto na Itália: Presidente americano viu os trabalhos de reconstrução na região central. Eles estão em L'Aquila para a reunião anual de cúpula do G8."
0,1,0,0,1,1,0,"Justiça confirma pena de morte para condenados por estupro na Índia. Estudante morreu após ser vítima de estupro coletivo em Nova Déli. A agressão à estudante provocou uma onda de grandes protestos no país."
1,0,0,0,0,0,1,"Obama anuncia plano de US$ 63 bi para programa de saúde global: Verba será investida em programas já existentes. Aids e doenças tropicais são alguns dos alvos."
0,0,0,0,1,0,1,"Coreia do Sul insinua que hackers ligados à Coreia do Norte atacaram internet: Ataques foram direcionados a sites na Coreia do Sul e nos EUA. Impacto nos EUA foi mínimo, segundo Departamento de Segurança Interna."
0,1,0,0,0,1,0,"Vídeo mostra abordagem policial em que rapaz morre em Beberibe, no CE. Caída no chão, vítima é chutada. Segundo testemunhas, a vítima estava sobre efeito de drogas."
0,1,0,0,0,0,1,"Força Sindical faz festa do Dia do Trabalho na Zona Norte de São Paulo: Evento conta com programação política e de shows. Custo foi de R$ 2,3 milhões."
0,1,0,0,0,1,0,"Mulheres que ajudaram a encontrar Bin Laden vivem sob ameaça no Paquistão. Agentes de saúde perderam seus empregos e são consideradas 'traidoras'."
0,0,0,0,0,0,1,"Embate histórico sobre impostos em Salvador - II. No artigo anterior comentei conflitos sobre tributos municipais, antes de 1964, em que dois prefeitos de Salvador foram vencidos pela influência política de interesses empresariais, respaldados pelo Estado."
0,0,0,0,1,0,1,"Pé de tomate com frutos amarelos atrai curiosos em MG: Rachadura em piso de quintal permitiu crescimento de planta. Tomates amarelos chamaram a atenção de técnicos da Emater."
1,0,0,0,0,0,0,"Organização Mundial da Saúde vai enviar remédio contra a nova gripe a 72 países: Antiviral Tamiflu havia sido doado pela Roche à agência da ONU. Estoque é suficiente para tratar 2,4 milhões de pacientes."
0,0,1,0,0,1,0,"Governo mantém alerta máximo contra incêndios na Espanha: Fogo já matou ao menos 9 pessoas na Espanha, diz mídia. Grécia também sofre com fogos e temperaturas altas."
0,1,0,1,0,1,0,"Vinte pássaros silvestres são apreendidos em casa no Pará: Animais eram criados sem autorização do Ibama. Rouxinol, japiim, curió e tem-tem estão entre espécies encontradas."
0,0,0,0,1,0,1,"Motoristas formam filas por gasolina a R$ 1,50 em cinco cidades do RS. Dia da Liberdade de Impostos ocorre em três postos de Porto Alegre. Ação também ocorre em Canoas, São Leopoldo, Caxias do Sul e Pelotas."
0,0,0,0,1,1,0,"Criança de 2 anos morre após comer pimenta como castigo nos EUA. Mulher que seria namorada do pai da menina foi presa. Autópsia será realizada para determinar a exata causa da morte."
0,1,0,0,1,0,1,"Esportivo perde 5 mandos de jogo por racismo contra árbitro. Clube escapou de punições maiores, como perda de pontos e exclusão. Cabe recurso"
1,0,0,0,1,0,0,"Britânicos criam espermatozoides a partir de células-tronco de embrião: Pesquisa britânica chegou à forma totalmente funcional da célula Feito poderá ajudar quem não consegue ser pai no futuro."
0,0,0,0,0,0,1,"Ministro brasileiro visita Cuba para aumentar comércio e investimento: Miguel Jorge, da Indústria e Comércio, fica até quinta-feira (9) na ilha. Brasil é o segundo parceiro comercial da ilha na região após a Venezuela."
0,0,1,0,0,1,0,"EUA registram quarta morte em paciente com a nova gripe, diz Arizona: Mulher de 50 anos tinha problemas pulmonares crônicos. Morte ainda não foi confirmada por autoridades nacionais."
0,1,0,0,0,1,0,"Jogador morre no Peru e família tenta juntar R$ 20 mil para custear traslado. Luis Bobina iria fechar contrato com time e morreu de infarto há 8 dias. Familiares dizem quem não têm dinheiro para trazer corpo para a Bahia."
0,1,0,0,0,1,0,"Manifestantes queimam carro em Honduras: Grupo pede o retorno de Zelaya à Presidência do país. Encontro na Costa Rica nessa quinta pode ser início do fim da crise."
0,0,1,0,1,0,0,"Cidade gaúcha adia volta às aulas em escolas municipais: Férias escolares em Uruguaiana terminam em 13 de agosto. Prefeito proibiu reuniões em locais públicos e privados."
0,0,0,0,0,0,1,"Fundo de pensão cobra R$ 3,6 bilhões do BNDES. Eventual reconhecimento da dívida aumentaria pouco o passivo do BNDES, pois o valor representa apenas 0,46% do passivo total, de R$ 782,043 bilhões"
0,1,0,0,1,0,0,"Polícia de MG apreende cerca de 100 quilos de droga escondida em pneus: Suspeitos foram abordados por federais em borracharia. Droga estava em pneus de caminhão com placas de MT."
0,1,0,0,0,1,0,"Cheia do Rio Negro em Manaus obriga famílias a conviver em meio a lixo. Até agora, 14 bairros da capital foram atingidos pela cheia. Manaus está em situação de emergência desde o dia 26 de maio."
1,0,0,0,1,0,0,"Filhote de peixe-boi é resgatado em Santarém (PA): Animal de cerca de cinco meses ficou preso em rede de pesca. Após receber tratamento, ele deve voltar à natureza."
0,0,0,0,0,0,1,"Vale encerra programa de recompra de ações: Previsão inicial era de que término fosse em outubro. No período, a Vale adquiriu 47.284.800 ações preferenciais."
0,1,0,1,0,0,1,"Para mim, não existiu', diz Aldo Rebelo sobre mensalão: Deputado prestou depoimento como testemunha de Dirceu e Jefferson. Até 5 de junho, 96 testemunhas serão ouvidas em SP."
0,0,0,0,1,0,0,"Conheça o avião que ficou desaparecido por meio século. Entre as causas cogitadas para a queda do Stardust, estavam um atentado e extraterrestres. ao final, o motivo era bem mais simples"
0,1,0,1,1,0,0,"Cúpula da PM do Distrito Federal é exonerada por suspeita de desvio: Oficiais e um sargento foram denunciados por promotor militar. Corporação teria pago concessionária por serviços não prestados."
0,1,0,0,0,0,1,"Agricultores e empresas criticam 'monopólio' do BB em crédito rural: Programa Mais Alimentos é voltado ao financiamento da agricultura familiar. Concorrência entre bancos favoreceria produtores, dizem."
0,1,1,0,0,1,0,"Avô foge ao tentar matar neto a facadas em Lagoa da Prata, diz PM. PM informou que eles discutiam quando avô agrediu a vítima de 30 anos. Homem foi atingido na testa e no pescoço. ele foi transferido para BH."
1,0,0,0,1,0,1,"Pesquisadora mostra em SP que células-tronco podem atenuar as rugas: Segundo pesquisa, célula-tronco do próprio paciente rejuvenesce a pele. Efeito lembra o da toxina botulínica, mas sem paralisação muscular."
0,0,1,0,0,1,0,"Fiorella Mattheis foge de arrastão no Rio: 'Eu vivi momentos de pânico'. 'Arrastão e tiroteio na Linha Vermelha perto da Baixada sentido RJ. Pânico total, voltei na contramão...Vivi há poucos minutos um momento de pânico e medo total."
0,1,0,0,0,1,0,"Acidente deixa três mortos e dois feridos na BR-101. Uma colisão envolvendo uma carreta, uma caçamba e um carro-forte deixou três mortos e dois feridos na manhã desta sexta-feira, no km 207, da BR-101, trecho de Governador Mangabeira (a 119 quilômetros de Salvador)."
1,0,0,0,1,0,0,"Lobo-marinho 'dança' ao som de gaita na Baía de Paranaguá, no Paraná. Dentista que seguia de barco para Ilha de Eufrasina registrou a cena. Ele ficou cerca de duas horas brincando e tocando gaita para o animal."
0,0,1,0,1,0,0,"EUA admitem que lançamento de míssil norte-coreano não seria surpresa. O Pentágono disse que irá instalar interceptores de mísseis nas bases dos Estados Unidos em Guam"
0,1,0,0,1,0,0,"Ibama apreende jacaré abatido no aeroporto de Belém: Passageiro foi autuado e multado em R$ 500. Equipe da Receita Federal constatou crime ambiental e acionou Ibama."
1,0,0,0,0,0,0,"Sete municípios do Amapá vão ter internet banda larga por fibra óptica. Expectativa é comercializar pacote com 1 mega ao valor de R$ 69. Lançamento da tecnologia acontecerá na segunda-feira (17) em Macapá."
0,1,0,1,0,1,0,"Americana mata filhos, ex-marido e madrasta para receber R$ 1,4 milhão. Mulher cometeu os crimes e tentou incriminar um dos filhos."
0,1,1,0,0,0,0,"Estudo aponta que desenvolvimento baseado em desmatamento é passageiro: Desenvolvimento humano é pior com desmatamento extremo, mostra artigo. Esgotamento de recursos naturais levaria a decadência econômica."
0,0,1,0,0,1,0,"Nigéria teme centenas de mortes em suposto ataque do Boko Haram. Ataque aconteceu na terça contra quatro cidades do estado de Borno. Muitos habitantes fugiram para o Camarões, diz deputado."
0,1,0,0,0,0,1,"Lula descarta reduzir ritmo de obras no São Francisco devido à crise: Presidente disse que foi criado 'turno adicional' para gerar empregos. Ele também edisse que governo está aumentando investimento no PAC."
0,0,1,0,0,1,0,"Idosa de 83 anos morre após acidente entre carro e caminhão em Viradouro. Carro colidiu na traseira de veículo que transportava cana na madrugada. Motorista passou por exames em uma Unidade Básica de Saúde."
0,0,1,0,1,0,0,"Pescadores levam susto após tubarão saltar dentro do barco. O norte-americano Jason Kresse disse que um tubarão de 2,4 metros e 170 quilos saltou dentro de seu barco enquanto ele e dois colegas estavam pescando na segunda-feira no Golfo do México."
0,0,0,0,1,0,1,"CNBB: padres devem respeitar lei disciplinar do celibato: Conduta deve ser seguida por heterossexuais e homossexuais, diz CNBB. Conferência, que acaba hoje, reuniu nos últimos dez dias 330 bispos."
0,0,1,0,0,1,0,"Caxias do Sul confirma duas mortes pela nova gripe: Vítimas são dois homens, segundo a Secretaria Municipal de Saúde. Ao todo, cidade soma três casos de óbito pelo vírus Influenza A."
0,0,1,0,1,0,0,"Terra pode vir a colidir com outro planeta no futuro, alerta simulação: Dupla usou supercomputador para simular futuro do Sistema Solar. Chance de 'bagunça' é de 1% nos próximos 5 bilhões de anos."
0,1,1,0,0,1,0,"Índia faz buscas por avião em ilhas desabitadas. A Índia começou a fazer buscas em ilhas desabitadas no Mar de Andaman nesta sexta-feira, usando sensores de calor nos aviões que participam da procura pela aeronave da Malaysia Airlines que desapareceu no sábado."
1,0,0,0,0,0,1,"Visita de Bento 16 foi 'um sucesso', dizem israelenses e palestinos: Autoridades israelenses, palestinas e eclesiásticas exaltam giro papal pelo Oriente Médio."
0,0,0,0,0,0,1,"Campeãs do mundo do handebol apenas empatam com Argentina. Apesar do tropeço, time do técnico Morten Soubak tem melhor saldo de gols e deve garantir medalha de ouro no sábado, contra o Uruguai"
0,1,1,0,0,1,0,"Adolescente é suspeito de atirar no primo em MG: Vítima tinha 9 anos e morreu no hospital. Jovem teria dito à polícia que disparo foi acidental."
0,1,0,1,0,0,0,"Infraero regista atrasos em 8,6% dos voos: Das 371 operações previstas, 32 atrasaram mais de 30 minutos. Outras 23 foram canceladas."
0,0,0,0,0,0,1,"Codau retoma obras de nova adutora de abastecimento de água. Construção agora passa pela Avenida Antônio Rios. Tubulações interligam ETA ao Centro de Reservação do Bairro Olinda."
1,0,1,0,0,0,0,"Vacinação deve chegar à metade da população dos EUA: Grávidas devem ser as primeiras vacinadas contra a nova gripe nos EUA. País é o mais afetado pela pandemia do vírus H1N1."
0,0,0,0,1,0,1,"Marcha da maconha reúne 2 mil pessoas no Recife, segundo organização: Manifestação foi realizada na área histórica da capital pernambucana. Justiça autorizou evento desde que fosse acompanhado pela polícia."
0,1,0,0,0,1,0,"Polícia Militar apreende 208 pedras de crack no bairro Sion, em Varginha. Droga foi apreendida durante patrulhamento pelo bairro nesta segunda. Além da droga, policiais apreenderam R$100 e duas facas."
0,0,1,0,0,1,1,"Vídeo flagra queda de avião no Afeganistão. Um vídeo flagrou o momento em que um avião perde o controle e cai logo após decolar"
0,1,0,1,0,0,0,"Conta de luz sobe para 570 mil no interior paulista: Maior aumento, de 17,55%, será aplicado a clientes atendidos pela Caiuá. Novas tarifas passam a valer a partir do próximo domingo (10)."
0,1,0,0,1,1,0,"Estudo prevê que Brasil perderá participação no comércio mundial: Projeções até 2030 indicam queda nas vendas externas de produtos manufaturados."
0,0,0,0,0,0,1,"Merkel adverte Rússia sobre consequências de ação na Ucrânia. Chanceler alemã defendeu solução com os 'príncipios do século XXI'. Ela é considerada a figura mais influente da UE na crise da Crimeia."
0,0,1,0,1,0,0,"Avião pousa em praia e quase atinge banhista em ilha na Alemanha. Pista de pouso fica em praia no arquipélago de Heligoland. Homem conseguiu se abaixar e por pouco não foi atingido por aeronave."
0,0,0,0,0,0,1,"Loteria italiana acumula prêmio recorde de 110 milhões de euros: Prêmio equivale a R$ 291 milhões. Sorteio está há várias semanas sem ganhador."
0,1,0,0,0,1,0,"Morte de cão emociona alunos e funcionários da UFSC: Catatau, o ‘UFSCão’, foi encontrado morto por suspeita de envenenamento. Mascote participava de manifestações a festas no campus."
0,1,0,1,0,1,0,"Mulher confessa que matou filha afogada em São Paulo. Segundo a Polícia Civil, a mãe tentou asfixiar a criança com um travesseiro, sem êxito. Depois, encheu uma pia de água, onde afogou a menor. "
1,1,0,0,0,0,1,"Novo aeroporto do RN recebe 1º voo internacional após 5 dias em operação. Voo da Tap que veio de Lisboa pousou às 12h desta quarta-feira (4). Receita Federal emitiu licença temporária para o novo terminal."
0,1,0,0,0,1,0,"Mohammed D'Ali é condenado a 21 anos pela morte de jovem inglesa: Jurados condenaram a 19 anos de reclusão pelo crime de homicídio. Outros dois anos da condenação foram referentes à ocultação do cadáver."
0,1,1,0,0,0,1,"EUA pousam F-16s na Polônia em meio a tensões na Ucrânia. Manobras foram intensificadas a pedido da Polônia. Segundo EUA, exercícios foram planejados antes da crise na Ucrânia."
1,0,1,0,1,0,0,"Banhistas encontram pinguim em Guaratuba, no litoral paranaense. Animal fez a alegria dos banhistas que estavam aproveitando a praia. A recomendação dos biólogos é para não tocar no pinguim."
1,0,0,0,1,0,0,"Pessoas produzem anticorpos naturais contra mal de Alzheimer, diz estudo: Pesquisa identificou prevenção do próprio organismo contra doença. Se for possível estimular mecanismo, casos de demência podem diminuir."
0,1,0,0,1,1,0,"Japão tem em junho a maior taxa de desemprego desde 2003: É o quinto aumento mensal consecutivo. Crescimento da taxa é superior à previsão de analistas do mercado."
0,1,0,0,0,0,1,"Árvore atinge cabo de transmissão e deixa cidade no AM sem energia. Problema em Manacapuru foi detectado durante a madrugada. Concessionária não informou o número de bairros afetados."
0,0,0,0,0,1,1,"Pais de Madeleine divulgam imagens de como ela estaria hoje: Projeção mostra como menina estaria com seis anos de idade. Pais participaram de programa de TV, que vai ao ar na segunda."
0,0,1,0,0,0,1,"Governo da Colômbia confirma primeiro caso da nova gripe no país: Doente é homem de 42 anos que mora próximo à capital. Caso pode ser o primeiro da doença na América do Sul."
0,1,0,0,0,1,0,"China condena nove pessoas à morte por terrorismo na região de Xinjiang. Repressão ocorre após violentos ataques no país. Governo também anunciou detenção de 29 suspeitos de terrorismo."
1,0,0,0,1,0,1,"Bill Clinton visita o Haiti para coordenar ajuda ao país: Ex-presidente dos EUA é enviado especial da ONU ao país caribenho. Ele quer ajudar a reorganizar infraestrutura e criar 150 mil empregos."
0,1,0,0,0,1,0,"Pais de criança que morreu pesando 8 kg são soltos em Foz do Iguaçu. Para a polícia, a criança morreu em razão de abandono e omissão dos pais"
0,1,0,0,1,0,1,"Papa Francisco nomeia três não italianos para órgão financeiro. Nomeados vão trabalhar na Autoridade da Informação Financeira. Órgão do Vaticano previne e luta contra a lavagem de dinheiro."
1,0,0,0,1,0,0,"Gata sobrevive a ciclo completo na máquina de lavar roupa nos EUA . Caso ocorreu em Oakland, no estado da Califórnia. Mulher não percebeu que felino entrou no equipamento."
0,0,1,0,0,1,0,"Chuva provoca prejuízos em quatro estados: Três morreram na Bahia. escolas viraram abrigo no Piauí e no Ceará. Estradas interditadas no Maranhão provocam desabastecimento."
0,1,0,1,0,1,0,"Homem embriagado atropela e mata jovem grávida no interior do Paraná. Vítima tinha 18 anos e morava em Campina da Lagoa, no oeste do estado. Jovem não possui habilitação para dirigir motocicleta, segundo a polícia."
0,1,0,0,1,0,0,"Dia do Trabalho em Portugal tem agressão e falsa ameaça de bomba: Candidato a eleição europeia foi empurrado e insultado. Encontro de confederação geral de trabalhadores teve tumulto."
1,0,0,0,0,0,1,"9 cidades do AM terão recursos para combater DSTs e hepatites virais. Portaria que autoriza o repasse foi publicada no Diário Oficial da União. Valor anual chega a R$ 2.876.461,0, diz Ministério da Saúde."
1,0,0,0,1,0,1,"Prefeitura estuda novo modelo de estacionamento para o Centro de Fortaleza. Atualmente, o Centro tem 823 vagas de estacionamento Zona Azul. Prefeitura estuda redistribuição de vagas, fiscalização e novas tecnologias."
0,0,0,0,1,0,1,"Cientistas mostram que origem espontânea da vida na Terra é viável: Experiências químicas mostram como poderiam surgir moléculas de RNA. Elas agiriam como 'faz-tudo' que impulsionaria as primeiras formas de vida."
0,0,0,0,1,0,1,"Paraense teve que engordar 7 kg para participar do Miss Brasil: Rayana Breda, de 19 anos, é modelo internacional desde os 15. Final do Miss Brasil 2009 acontece em São Paulo, em 9 de maio."
0,1,0,0,0,0,1,"Neblina fecha Aeroporto Afonso Pena por sete horas: Pousos foram proibidos das 3h às 10h deste domingo. Apenas decolagens foram autorizadas no mesmo período."
0,1,0,0,1,0,1,"Atores de peça que retrata Jesus como gay serão julgados por blasfêmia. Os atores e produtores de uma peça de teatro que traz Jesus Cristo e os apóstolos como homossexuais serão julgados por 'blasfêmia' na Grécia e podem ser condenados a dois anos de prisão."
0,1,0,0,1,0,0,"Após comer biscoitos, consumidora diz ter encontrado larvas em pacote. Gabriela Silva filmou larvas vivas em bolacha dentro do prazo de validade. "
0,1,0,0,1,0,1,"Em dois dias, polícia apreende 17,1 toneladas de maconha em MS. Droga foi apreendida em rodovias entre domingo (18) e segunda-feira (19). BR-163, em Dourados, teve maior apreensão do ano nas BRs, diz PRF."
1,0,0,0,1,0,0,"Google anuncia rede experimental ultraveloz de fibra óptica. Foi anunciado hoje no blog oficial da Google que a empresa está conduzindo um experimento próprio de internet em “ultra-alta-velocidade” que permitirá transmissão rápida de vídeos 3D em alta definição, entre outros avanços."
0,1,0,0,1,1,0,"Ao menos 14 morrem pisoteados em festival na Índia. Ao menos 14 pessoas morreram pisoteadas, incluindo seis crianças, no fim da tarde desta segunda (19), em um festival religioso no Estado de Bihar, no nordeste da Índia."
0,1,0,1,0,1,0,"Mãe esquece filho em loja nos EUA e só percebe 1 hora depois. Os policiais acabaram achando maconha com a mãe."
0,0,0,0,1,0,0,"Estudo nos EUA liga vírus comum a pressão alta: Pesquisadores preveem criação de vacina contra o vírus CMV, que causaria endurecimento das artérias."
0,0,0,0,0,1,0,"Enterro de Paulo Goulart será no início da tarde. Velório reuniu celebridades. O ator morreu nesta quinta (13) depois de complicações causadas por um câncer de pulmão"
1,0,0,0,0,0,1,"Jornalista irano-americana Roxana Saberi chega a Viena: 'Vou passar alguns dias em Viena, pois é um lugar tranquilo', disse. Saberi estava com seu pai, sua mãe e seu irmão."
0,0,1,0,0,1,0,"Deslizamentos deixam três mortos em AL: Em Coqueiro Seco, adolescente dormia em casa atingida por barreira. Mãe e filho foram vítimas da chuva em Maceió."
0,0,0,0,1,0,1,"Pescador é flagrado carregando peixe enorme em cidade do Iêmen. Cena ocorreu na cidade portuária de Aden. Imagem foi feita pelo fotógrafo Khaled Abdullah."
0,0,0,0,0,1,0,"Boletim médico indica piora no estado de saúde de Oscar Niemeyer. Internado desde o dia 2 de novembro, Oscar Niemeyer apresentou piora neste sábado."
1,0,0,0,0,0,1,"Cinco bairros de Porto Alegre terão palco com telões durante a Copa. Festas simultâneas serão realizadas em dias de jogos da Seleção Brasileira. São eles: Bom Jesus, Lomba do Pinheiro, Restiga, Rubem Berta e Cruzeiro."
0,0,0,0,1,0,1,"Itália põe à venda seus palácios para reduzir a dívida pública. As grandes empresas, fundações de arte ou fundos de investimento que queiram desfrutar de uma bela vista para os canais de Veneza ou no prestigioso bairro da moda de Milão podem considerar aberta a temporada de compras."
0,0,0,0,1,1,1,"Arquiteto projeta muro para conter expansão do deserto do Saara: Obra teria 6 mil quilômetros e tentaria evitar desertificação, fenômeno que ameaça 2 bilhões de pessoas segundo a ONU."
